stage,opponent_stage,wins,draws,losses,elo_stage,elo_opponent_stage
83,73,515,0,485,1621.92602971069,1608.0973074416795
83,74,476,0,524,1621.92602971069,1609.7189977067287
83,75,478,0,522,1621.92602971069,1616.165619956941
83,76,503,0,497,1621.92602971069,1598.7325549179159
83,77,524,0,476,1621.92602971069,1598.9796800887748
83,78,494,0,506,1621.92602971069,1619.4786943940535
83,79,489,0,511,1621.92602971069,1629.1070890349274
83,80,499,0,501,1621.92602971069,1618.8844326713847
83,81,510,0,490,1621.92602971069,1622.2764754237837
83,82,514,0,486,1621.92602971069,1612.2691330780067
83,83,478,0,522,1621.92602971069,1634.8969219439273
83,84,487,0,513,1621.92602971069,1621.92602971069
84,58,543,0,457,1630.519484429108,1595.651557859334
84,63,529,0,471,1630.519484429108,1595.5835112693976
84,64,519,0,481,1630.519484429108,1598.212810566533
84,65,503,0,497,1630.519484429108,1601.9318593672033
84,68,524,0,476,1630.519484429108,1597.7220029528858
84,69,494,0,506,1630.519484429108,1607.147683326185
84,70,524,0,476,1630.519484429108,1602.6077557067654
84,71,485,0,515,1630.519484429108,1615.9423540098646
84,73,508,0,492,1630.519484429108,1607.2213041715358
84,74,491,0,509,1630.519484429108,1609.1293576969517
84,75,491,0,509,1630.519484429108,1615.364507073567
84,76,529,0,471,1630.519484429108,1597.6688197555882
84,77,548,0,452,1630.519484429108,1597.4533219989937
84,78,536,0,464,1630.519484429108,1617.4676965009135
84,79,489,0,511,1630.519484429108,1627.832106428318
84,80,486,0,514,1630.519484429108,1618.0582242517164
84,81,499,0,501,1630.519484429108,1620.9669302591587
84,82,517,0,483,1630.519484429108,1610.854963058152
84,83,487,0,513,1630.519484429108,1633.3206285807764
84,84,510,0,490,1630.519484429108,1620.2123770121143
84,85,525,0,475,1630.519484429108,1630.519484429108
85,58,505,0,495,1636.954499529851,1595.336476305593
85,64,506,0,494,1636.954499529851,1597.8192000301092
85,65,545,0,455,1636.954499529851,1600.837071352287
85,68,533,0,467,1636.954499529851,1596.87979937347
85,69,517,0,483,1636.954499529851,1606.3265671612776
85,70,525,0,475,1636.954499529851,1601.7548944417667
85,71,524,0,476,1636.954499529851,1614.724673624732
85,73,522,0,478,1636.954499529851,1606.2541591994209
85,74,522,0,478,1636.954499529851,1608.090186629926
85,75,516,0,484,1636.954499529851,1614.2373334598176
85,76,564,0,436,1636.954499529851,1596.072815126318
85,77,559,0,441,1636.954499529851,1595.9345596426433
85,78,510,0,490,1636.954499529851,1616.3416148641363
85,79,502,0,498,1636.954499529851,1626.5061071980963
85,80,504,0,496,1636.954499529851,1617.0249845831836
85,81,507,0,493,1636.954499529851,1619.7341314565624
85,82,538,0,462,1636.954499529851,1609.187188462529
85,83,468,0,532,1636.954499529851,1632.5950758404633
85,84,516,0,484,1636.954499529851,1618.680332329176
85,85,504,0,496,1636.954499529851,1628.8404623646966
85,86,490,0,510,1636.954499529851,1636.954499529851
86,64,530,0,470,1630.359185393218,1596.927766750991
86,65,487,0,513,1630.359185393218,1600.5215935564556
86,68,498,0,502,1630.359185393218,1596.48332119978
86,69,518,0,482,1630.359185393218,1605.3521406430323
86,70,518,0,482,1630.359185393218,1600.8849440484157
86,71,522,0,478,1630.359185393218,1613.418535759676
86,73,521,0,479,1630.359185393218,1605.1602999676797
86,74,511,0,489,1630.359185393218,1607.1176927641202
86,75,507,0,493,1630.359185393218,1613.1433020502968
86,76,522,0,478,1630.359185393218,1595.2196388711159
86,77,532,0,468,1630.359185393218,1594.8585207293677
86,78,488,0,512,1630.359185393218,1615.533963916573
86,79,464,0,536,1630.359185393218,1625.8852655926949
86,80,527,0,473,1630.359185393218,1615.2636096339115
86,81,492,0,508,1630.359185393218,1618.684053404059
86,82,518,0,482,1630.359185393218,1607.8673480472708
86,83,483,0,517,1630.359185393218,1631.230064285041
86,84,526,0,474,1630.359185393218,1616.687720530374
86,85,507,0,493,1630.359185393218,1626.8909453899391
86,86,486,0,514,1630.359185393218,1635.2066131158635
86,87,502,0,498,1630.359185393218,1630.359185393218
87,64,523,0,477,1629.6851516316437,1596.0985541943683
87,65,469,0,531,1629.6851516316437,1600.4082639303388
87,68,517,0,483,1629.6851516316437,1595.7129215538757
87,69,497,0,503,1629.6851516316437,1604.681495851261
87,70,491,0,509,1629.6851516316437,1600.4223083761917
87,71,507,0,493,1629.6851516316437,1612.3452841242013
87,73,506,0,494,1629.6851516316437,1604.2989671577052
87,74,513,0,487,1629.6851516316437,1606.0570528834635
87,75,505,0,495,1629.6851516316437,1612.04232924095
87,76,531,0,469,1629.6851516316437,1594.1248310783585
87,78,517,0,483,1629.6851516316437,1614.040274838957
87,79,506,0,494,1629.6851516316437,1624.2556408927392
87,80,509,0,491,1629.6851516316437,1613.9019522571275
87,81,516,0,484,1629.6851516316437,1617.0111756930905
87,82,517,0,483,1629.6851516316437,1606.5317047665048
87,83,490,0,510,1629.6851516316437,1629.6500580108195
87,84,501,0,499,1629.6851516316437,1615.3645897591164
87,85,515,0,485,1629.6851516316437,1624.7324367515234
87,86,491,0,509,1629.6851516316437,1633.3094705048024
87,87,498,0,502,1629.6851516316437,1628.421039509824
87,88,480,0,520,1629.6851516316437,1629.6851516316437
88,64,507,0,493,1649.2911019044172,1595.8811928654386
88,65,547,0,453,1649.2911019044172,1599.5127851842951
88,68,551,0,449,1649.2911019044172,1594.824836845771
88,69,510,0,490,1649.2911019044172,1604.2256502381792
88,70,531,0,469,1649.2911019044172,1599.723770549735
88,71,526,0,474,1649.2911019044172,1611.419171469213
88,73,531,0,469,1649.2911019044172,1603.4723255721703
88,74,525,0,475,1649.2911019044172,1605.2813033105124
88,75,531,0,469,1649.2911019044172,1610.9749273525013
88,78,553,0,447,1649.2911019044172,1612.402036815269
88,79,545,0,455,1649.2911019044172,1622.4238309987059
88,80,536,0,464,1649.2911019044172,1612.574660862159
88,81,501,0,499,1649.2911019044172,1616.3489649632024
88,82,561,0,439,1649.2911019044172,1604.8285363979999
88,83,532,0,468,1649.2911019044172,1627.7607344593766
88,84,527,0,473,1649.2911019044172,1614.1023096954927
88,85,551,0,449,1649.2911019044172,1622.4432847134144
88,86,512,0,488,1649.2911019044172,1631.667383274108
88,87,568,0,432,1649.2911019044172,1625.3494050753884
88,88,554,0,446,1649.2911019044172,1626.8810061184818
88,89,492,0,508,1649.2911019044172,1649.2911019044172
89,64,523,0,477,1638.488728216756,1595.2760217584612
89,65,511,0,489,1638.488728216756,1598.9948858439327
89,69,515,0,485,1638.488728216756,1603.5173694489754
89,70,516,0,484,1638.488728216756,1599.1002330433535
89,71,502,0,498,1638.488728216756,1610.727782861997
89,73,526,0,474,1638.488728216756,1602.558393493517
89,74,545,0,455,1638.488728216756,1603.9677180123817
89,75,534,0,466,1638.488728216756,1609.6808296866793
89,78,510,0,490,1638.488728216756,1611.4686297170483
89,79,491,0,509,1638.488728216756,1621.5570529748557
89,80,513,0,487,1638.488728216756,1611.550636902774
89,81,518,0,482,1638.488728216756,1615.0764350332227
89,82,535,0,465,1638.488728216756,1603.5413469936009
89,83,503,0,497,1638.488728216756,1626.3829514602749
89,84,533,0,467,1638.488728216756,1612.4704951741269
89,85,510,0,490,1638.488728216756,1621.0352585108885
89,86,504,0,496,1638.488728216756,1630.0181553999773
89,87,524,0,476,1638.488728216756,1623.3745517958796
89,88,541,0,459,1638.488728216756,1624.3063085309627
89,89,472,0,528,1638.488728216756,1647.6817013236257
89,90,491,0,509,1638.488728216756,1638.488728216756
90,65,532,0,468,1644.4701211927666,1598.3850030521737
90,69,557,0,443,1644.4701211927666,1602.3956913563793
90,70,534,0,466,1644.4701211927666,1598.4256478473617
90,71,555,0,445,1644.4701211927666,1609.4258115176117
90,73,543,0,457,1644.4701211927666,1601.6227570764136
90,74,527,0,473,1644.4701211927666,1603.259984819069
90,75,513,0,487,1644.4701211927666,1609.0622289972794
90,78,522,0,478,1644.4701211927666,1610.608991251935
90,79,508,0,492,1644.4701211927666,1620.6625974523608
90,80,515,0,485,1644.4701211927666,1610.814817974307
90,81,523,0,477,1644.4701211927666,1614.0531103396413
90,82,519,0,481,1644.4701211927666,1602.9705650556857
90,83,515,0,485,1644.4701211927666,1625.118446517854
90,84,527,0,473,1644.4701211927666,1611.3936443150624
90,85,511,0,489,1644.4701211927666,1620.014671061957
90,86,521,0,479,1644.4701211927666,1628.3828313632716
90,87,519,0,481,1644.4701211927666,1622.0161225425545
90,88,529,0,471,1644.4701211927666,1622.6105973428212
90,89,493,0,507,1644.4701211927666,1645.954992354476
90,90,511,0,489,1644.4701211927666,1636.5996255157488
90,91,510,0,490,1644.4701211927666,1644.4701211927666
91,69,552,0,448,1653.0459862237115,1601.5526549823062
91,70,549,0,451,1653.0459862237115,1597.70831322275
91,71,538,0,462,1653.0459862237115,1608.6136713509945
91,73,567,0,433,1653.0459862237115,1600.505384444179
91,74,548,0,452,1653.0459862237115,1602.4050296080648
91,75,515,0,485,1653.0459862237115,1608.6180534966948
91,78,564,0,436,1653.0459862237115,1609.1988632178013
91,79,516,0,484,1653.0459862237115,1619.8637285359482
91,80,561,0,439,1653.0459862237115,1609.408256373129
91,81,496,0,504,1653.0459862237115,1613.85887779505
91,82,526,0,474,1653.0459862237115,1602.5025012382266
91,83,526,0,474,1653.0459862237115,1623.9218714449885
91,84,532,0,468,1653.0459862237115,1610.507615679729
91,85,540,0,460,1653.0459862237115,1618.6248762933615
91,86,564,0,436,1653.0459862237115,1626.0692501794583
91,87,526,0,474,1653.0459862237115,1620.8433445787448
91,88,533,0,467,1653.0459862237115,1621.2143498533076
91,89,510,0,490,1653.0459862237115,1644.1892751360272
91,90,534,0,466,1653.0459862237115,1634.5116280817947
91,91,500,0,500,1653.0459862237115,1642.979704710006
91,92,471,0,529,1653.0459862237115,1653.0459862237115
92,69,522,0,478,1647.3840447357968,1601.0229392060598
92,71,524,0,476,1647.3840447357968,1607.8814667514957
92,73,525,0,475,1647.3840447357968,1599.9367874254563
92,74,543,0,457,1647.3840447357968,1601.4890400587844
92,75,549,0,451,1647.3840447357968,1607.4301497483607
92,78,522,0,478,1647.3840447357968,1608.426640031584
92,79,512,0,488,1647.3840447357968,1618.96953696209
92,80,523,0,477,1647.3840447357968,1608.5978505007752
92,81,513,0,487,1647.3840447357968,1613.1070122755418
92,82,550,0,450,1647.3840447357968,1601.3330660691945
92,83,496,0,504,1647.3840447357968,1623.1931856082329
92,84,554,0,446,1647.3840447357968,1608.9438137476732
92,85,564,0,436,1647.3840447357968,1616.52227234947
92,86,528,0,472,1647.3840447357968,1624.4946352980774
92,87,548,0,452,1647.3840447357968,1618.938533031723
92,88,499,0,501,1647.3840447357968,1620.4933010309223
92,89,497,0,503,1647.3840447357968,1642.6034168738481
92,90,514,0,486,1647.3840447357968,1632.8294692984891
92,91,507,0,493,1647.3840447357968,1641.0856098804488
92,92,488,0,512,1647.3840447357968,1651.2078089711563
92,93,490,0,510,1647.3840447357968,1647.3840447357968
93,69,521,0,479,1647.5108700643154,1600.5311604948101
93,71,520,0,480,1647.5108700643154,1607.2428117685554
93,74,546,0,454,1647.5108700643154,1600.5690088611864
93,75,537,0,463,1647.5108700643154,1606.4988474636425
93,78,533,0,467,1647.5108700643154,1607.4991366723857
93,79,513,0,487,1647.5108700643154,1618.1055036774842
93,80,548,0,452,1647.5108700643154,1607.3615733954423
93,81,516,0,484,1647.5108700643154,1612.3397753152144
93,82,537,0,463,1647.5108700643154,1600.4920993663825
93,83,508,0,492,1647.5108700643154,1622.2613891554429
93,84,569,0,431,1647.5108700643154,1607.1600549748684
93,85,522,0,478,1647.5108700643154,1615.4794497553762
93,86,517,0,483,1647.5108700643154,1623.2763371609726
93,87,537,0,463,1647.5108700643154,1617.4248279489416
93,88,515,0,485,1647.5108700643154,1619.4308219160635
93,89,493,0,507,1647.5108700643154,1641.2356972299049
93,90,519,0,481,1647.5108700643154,1631.1423933666665
93,91,524,0,476,1647.5108700643154,1638.8730863518315
93,92,477,0,523,1647.5108700643154,1649.8368790942875
93,93,493,0,507,1647.5108700643154,1645.681129095574
93,94,497,0,503,1647.5108700643154,1647.5108700643154
94,69,549,0,451,1646.3591197930773,1599.6488678959124
94,71,517,0,483,1646.3591197930773,1606.6571557759607
94,74,539,0,461,1646.3591197930773,1599.7817076889237
94,75,532,0,468,1646.3591197930773,1605.6716698616983
94,78,548,0,452,1646.3591197930773,1606.3361048838137
94,79,503,0,497,1646.3591197930773,1617.441372542161
94,80,549,0,451,1646.3591197930773,1606.1494739151235
94,81,515,0,485,1646.3591197930773,1611.6081073196715
94,83,488,0,512,1646.3591197930773,1621.7561102199293
94,84,555,0,445,1646.3591197930773,1605.74449837678
94,85,526,0,474,1646.3591197930773,1614.3861147860543
94,86,532,0,468,1646.3591197930773,1621.7749948445091
94,87,500,0,500,1646.3591197930773,1616.8185686162035
94,88,514,0,486,1646.3591197930773,1618.4279167447335
94,89,484,0,516,1646.3591197930773,1640.1464630800208
94,90,516,0,484,1646.3591197930773,1629.6143448011285
94,91,523,0,477,1646.3591197930773,1636.813978251298
94,92,495,0,505,1646.3591197930773,1648.0286528581405
94,93,499,0,501,1646.3591197930773,1643.8951474660412
94,94,489,0,511,1646.3591197930773,1645.8965239944898
94,95,507,0,493,1646.3591197930773,1646.3591197930773
95,71,537,0,463,1651.0918231216915,1605.8780051951185
95,74,543,0,457,1651.0918231216915,1599.0416510767295
95,75,529,0,471,1651.0918231216915,1605.005038601791
95,78,554,0,446,1651.0918231216915,1605.2103709173193
95,79,519,0,481,1651.0918231216915,1616.6164326358394
95,80,534,0,466,1651.0918231216915,1605.353071963912
95,81,521,0,479,1651.0918231216915,1610.8927530992232
95,83,532,0,468,1651.0918231216915,1620.5177765755802
95,84,545,0,455,1651.0918231216915,1604.7059914191345
95,85,511,0,489,1651.0918231216915,1613.7651339119727
95,86,536,0,464,1651.0918231216915,1620.383931068272
95,87,536,0,464,1651.0918231216915,1615.5635717953064
95,88,508,0,492,1651.0918231216915,1617.7346389991708
95,89,509,0,491,1651.0918231216915,1638.6541708856635
95,90,522,0,478,1651.0918231216915,1628.1654771798899
95,91,507,0,493,1651.0918231216915,1635.436717511075
95,92,514,0,486,1651.0918231216915,1645.9847192860807
95,93,533,0,467,1651.0918231216915,1641.4490898560264
95,94,499,0,501,1651.0918231216915,1644.267462076838
95,95,492,0,508,1651.0918231216915,1644.8869226797194
95,96,517,0,483,1651.0918231216915,1651.0918231216915
96,71,525,0,475,1654.8961110768364,1605.3338024743537
96,75,539,0,461,1654.8961110768364,1604.2513712006817
96,78,497,0,503,1654.8961110768364,1605.1181940078268
96,79,531,0,469,1654.8961110768364,1615.6692982645698
96,80,555,0,445,1654.8961110768364,1604.2719631763384
96,81,548,0,452,1654.8961110768364,1609.773622689267
96,83,544,0,456,1654.8961110768364,1619.164922391465
96,84,526,0,474,1654.8961110768364,1604.137532175374
96,85,556,0,444,1654.8961110768364,1612.32562190914
96,86,542,0,458,1654.8961110768364,1619.0000623730853
96,87,530,0,470,1654.8961110768364,1614.5618348992512
96,88,536,0,464,1654.8961110768364,1616.5196109913081
96,89,515,0,485,1654.8961110768364,1637.1785385668963
96,90,526,0,474,1654.8961110768364,1626.7773175221128
96,91,533,0,467,1654.8961110768364,1633.580525917038
96,92,488,0,512,1654.8961110768364,1644.818085176885
96,93,513,0,487,1654.8961110768364,1639.7869358544385
96,94,543,0,457,1654.8961110768364,1641.6252384524148
96,95,498,0,502,1654.8961110768364,1643.4349108783963
96,96,510,0,490,1654.8961110768364,1648.9651301511458
96,97,489,0,511,1654.8961110768364,1654.8961110768364
97,71,524,0,476,1640.641992365151,1604.5586430765156
97,75,530,0,470,1640.641992365151,1603.3747696969772
97,78,533,0,467,1640.641992365151,1604.13743100905
97,79,500,0,500,1640.641992365151,1614.9568474847802
97,80,513,0,487,1640.641992365151,1603.6270033549702
97,81,515,0,485,1640.641992365151,1608.9464818067083
97,83,513,0,487,1640.641992365151,1618.0941540174172
97,85,506,0,494,1640.641992365151,1611.5583407814725
97,86,511,0,489,1640.641992365151,1617.9239818286615
97,87,505,0,495,1640.641992365151,1613.7301389325835
97,88,527,0,473,1640.641992365151,1615.1519032490917
97,89,496,0,504,1640.641992365151,1635.777684045982
97,90,486,0,514,1640.641992365151,1625.9374457733902
97,91,488,0,512,1640.641992365151,1632.4415012423515
97,92,453,0,547,1640.641992365151,1644.0979954613663
97,93,505,0,495,1640.641992365151,1637.938074455561
97,94,493,0,507,1640.641992365151,1639.973550479435
97,95,495,0,505,1640.641992365151,1641.617466845989
97,96,493,0,507,1640.641992365151,1646.914590096963
97,97,496,0,504,1640.641992365151,1652.4251274666753
97,98,505,0,495,1640.641992365151,1640.641992365151
98,71,550,0,450,1649.0252813672046,1603.6163055270322
98,78,506,0,494,1649.0252813672046,1603.8039374420314
98,79,537,0,463,1649.0252813672046,1613.865379975268
98,80,538,0,462,1649.0252813672046,1602.7864802384788
98,81,530,0,470,1649.0252813672046,1608.097868246064
98,83,505,0,495,1649.0252813672046,1617.4248387241664
98,85,526,0,474,1649.0252813672046,1610.6691279828324
98,86,544,0,456,1649.0252813672046,1616.4890654432613
98,87,491,0,509,1649.0252813672046,1613.4518249609243
98,88,528,0,472,1649.0252813672046,1614.0789384200557
98,89,504,0,496,1649.0252813672046,1634.5362620783258
98,90,500,0,500,1649.0252813672046,1625.0910850162868
98,91,515,0,485,1649.0252813672046,1631.0206472950258
98,92,510,0,490,1649.0252813672046,1642.3462193355945
